Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_apo_seed-1871819_sample-0_model,csk-wtcat_apo/seed-1871819_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.11,73.18,14.47,,,6.43,14.1,3.07,,,,,3.48,8.06,7.25,9.95,4.09,8.21,4.4,3.21,3.58,3.53,N/A,0.93
csk-wtcat_apo_seed-1871819_sample-1_model,csk-wtcat_apo/seed-1871819_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.96,74.83,14.72,,,6.38,13.94,2.83,,,,,3.49,8.12,7.35,9.91,4.05,8.21,4.96,3.28,3.45,3.53,N/A,0.93
csk-wtcat_apo_seed-1871819_sample-2_model,csk-wtcat_apo/seed-1871819_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.39,71.7,14.41,,,6.4,13.82,2.84,,,,,3.49,8.14,7.39,9.9,4.04,8.18,4.99,3.44,4.37,3.55,N/A,0.93
csk-wtcat_apo_seed-1871819_sample-3_model,csk-wtcat_apo/seed-1871819_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.84,73.94,15.11,,,6.42,14.24,3.19,,,,,3.49,8.02,7.33,9.93,4.21,8.3,4.6,3.33,4.29,3.53,N/A,0.93
csk-wtcat_apo_seed-1871819_sample-4_model,csk-wtcat_apo/seed-1871819_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.1,69.75,14.45,,,6.45,13.86,3.03,,,,,3.43,8.13,7.36,9.9,4.06,8.15,4.97,3.34,3.48,3.52,N/A,0.93
csk-wtcat_apo_seed-1911650_sample-0_model,csk-wtcat_apo/seed-1911650_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.86,73.19,14.12,,,6.38,13.55,2.75,,,,,3.49,8.12,7.36,9.77,3.71,8.11,5.02,3.32,3.5,3.5,N/A,0.93
csk-wtcat_apo_seed-1911650_sample-1_model,csk-wtcat_apo/seed-1911650_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.27,73.01,14.34,,,6.37,13.83,2.72,,,,,3.46,8.07,7.33,9.85,3.78,8.12,4.57,3.22,3.61,3.55,N/A,0.93
csk-wtcat_apo_seed-1911650_sample-2_model,csk-wtcat_apo/seed-1911650_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.15,74.57,14.43,,,6.32,13.93,2.89,,,,,3.5,8.13,7.34,9.86,4.03,8.2,4.97,3.3,3.37,3.51,N/A,0.93
csk-wtcat_apo_seed-1911650_sample-3_model,csk-wtcat_apo/seed-1911650_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.34,76.07,13.83,,,6.38,13.69,2.73,,,,,3.47,8.1,7.28,9.77,3.69,8.09,4.51,3.25,4.27,3.54,N/A,0.93
csk-wtcat_apo_seed-1911650_sample-4_model,csk-wtcat_apo/seed-1911650_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.35,73.2,14.33,,,6.43,13.55,2.76,,,,,3.42,8.05,7.32,9.78,3.73,8.05,4.59,3.21,3.64,3.51,N/A,0.93
csk-wtcat_apo_seed-1927465_sample-0_model,csk-wtcat_apo/seed-1927465_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.19,74.41,14.22,,,6.48,13.57,2.72,,,,,3.43,8.05,7.3,9.81,3.76,8.07,4.57,3.15,3.38,3.54,N/A,0.93
csk-wtcat_apo_seed-1927465_sample-1_model,csk-wtcat_apo/seed-1927465_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.04,73.33,13.98,,,6.41,13.75,2.71,,,,,3.42,8.04,7.32,9.8,3.72,8.1,4.62,3.25,3.86,3.53,N/A,0.93
csk-wtcat_apo_seed-1927465_sample-2_model,csk-wtcat_apo/seed-1927465_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.6,74.22,14.26,,,6.36,13.76,2.75,,,,,3.39,8.09,7.35,9.82,3.62,8.09,4.96,3.28,3.51,3.53,N/A,0.93
csk-wtcat_apo_seed-1927465_sample-3_model,csk-wtcat_apo/seed-1927465_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.12,76.07,14.2,,,6.4,13.76,2.75,,,,,3.4,8.06,7.33,9.79,3.71,8.07,4.6,3.23,3.55,3.52,N/A,0.93
csk-wtcat_apo_seed-1927465_sample-4_model,csk-wtcat_apo/seed-1927465_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.88,74.98,14.56,,,6.37,13.8,2.73,,,,,3.42,8.01,7.32,9.81,3.72,8.11,4.54,3.22,3.42,3.51,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-0_model,csk-wtcat_apo/seed-1987653_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.1,73.23,13.88,,,6.39,13.77,2.76,,,,,3.48,8.06,7.31,9.85,3.71,8.16,4.57,3.21,3.61,3.51,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-1_model,csk-wtcat_apo/seed-1987653_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.34,73.7,13.78,,,6.47,13.52,2.75,,,,,3.43,8.18,7.37,9.87,3.7,8.15,5.08,3.33,4.1,3.55,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-2_model,csk-wtcat_apo/seed-1987653_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.4,75.07,14.3,,,6.4,13.65,2.74,,,,,3.47,8.15,7.38,9.82,3.7,8.08,5.01,3.38,3.83,3.54,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-3_model,csk-wtcat_apo/seed-1987653_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.0,69.75,14.53,,,6.44,13.69,2.77,,,,,3.51,8.11,7.36,9.76,3.67,8.06,5.01,3.31,3.64,3.51,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-4_model,csk-wtcat_apo/seed-1987653_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.91,75.06,14.16,,,6.41,13.65,2.69,,,,,3.41,8.09,7.37,9.74,3.71,8.06,5.0,3.32,3.55,3.5,N/A,0.94
csk-wtcat_apo_seed-25902_sample-0_model,csk-wtcat_apo/seed-25902_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.18,76.88,14.67,,,6.37,13.75,2.65,,,,,3.42,8.04,7.31,9.79,3.77,8.13,4.58,3.22,3.58,3.52,N/A,0.93
csk-wtcat_apo_seed-25902_sample-1_model,csk-wtcat_apo/seed-25902_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.59,74.93,14.57,,,6.37,13.73,2.72,,,,,3.48,8.07,7.31,9.83,3.7,8.12,4.51,3.21,3.68,3.54,N/A,0.93
csk-wtcat_apo_seed-25902_sample-2_model,csk-wtcat_apo/seed-25902_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.92,73.34,15.33,,,6.4,14.21,3.43,,,,,3.54,8.05,7.27,9.87,4.17,8.17,4.47,3.28,3.63,3.54,N/A,0.93
csk-wtcat_apo_seed-25902_sample-3_model,csk-wtcat_apo/seed-25902_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.78,74.54,14.24,,,6.46,13.51,2.76,,,,,3.47,8.13,7.37,9.81,3.75,8.15,4.69,3.25,3.62,3.54,N/A,0.93
csk-wtcat_apo_seed-25902_sample-4_model,csk-wtcat_apo/seed-25902_sample-4,model.cif,A,CSK-WT,Inactive (BLBminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLBminus,NTin,CTin,50.56,72.02,14.33,,,6.04,14.67,3.44,,,,,3.42,8.08,7.34,9.95,4.1,8.06,4.91,3.36,3.55,3.52,N/A,0.92
csk-wtcat_apo_seed-449594_sample-0_model,csk-wtcat_apo/seed-449594_sample-0,model.cif,A,CSK-WT,Inactive (BLBminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLBminus,NTin,CTin,53.91,62.84,14.6,,,6.78,14.25,3.81,,,,,3.41,8.05,7.26,9.87,4.15,8.01,4.5,3.33,3.85,3.51,N/A,0.92
csk-wtcat_apo_seed-449594_sample-1_model,csk-wtcat_apo/seed-449594_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.92,74.03,14.82,,,6.44,13.85,2.89,,,,,3.4,8.07,7.31,9.82,3.75,8.07,4.64,3.31,5.47,3.52,N/A,0.93
csk-wtcat_apo_seed-449594_sample-2_model,csk-wtcat_apo/seed-449594_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.28,72.75,14.17,,,6.41,13.73,2.79,,,,,3.48,8.07,7.3,9.88,3.69,8.13,4.52,3.22,3.54,3.54,N/A,0.93
csk-wtcat_apo_seed-449594_sample-3_model,csk-wtcat_apo/seed-449594_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.31,75.36,14.19,,,6.38,13.61,2.75,,,,,3.48,8.07,7.3,9.75,3.73,8.06,4.6,3.24,4.15,3.54,N/A,0.93
csk-wtcat_apo_seed-449594_sample-4_model,csk-wtcat_apo/seed-449594_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.78,74.86,14.5,,,6.39,13.56,2.7,,,,,3.43,8.07,7.32,9.79,3.73,8.11,4.59,3.24,4.0,3.53,N/A,0.93
csk-wtcat_apo_seed-567525_sample-0_model,csk-wtcat_apo/seed-567525_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.55,74.0,14.61,,,6.39,13.7,2.73,,,,,3.41,8.05,7.31,9.83,3.71,8.1,4.58,3.24,3.66,3.54,N/A,0.93
csk-wtcat_apo_seed-567525_sample-1_model,csk-wtcat_apo/seed-567525_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.77,73.14,14.6,,,6.4,13.94,2.68,,,,,3.49,8.08,7.39,9.82,4.08,8.11,4.95,3.34,3.59,3.52,N/A,0.93
csk-wtcat_apo_seed-567525_sample-2_model,csk-wtcat_apo/seed-567525_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.66,73.79,14.94,,,6.32,13.88,2.7,,,,,3.47,8.04,7.24,9.81,3.72,8.1,4.5,3.23,3.65,3.51,N/A,0.93
csk-wtcat_apo_seed-567525_sample-3_model,csk-wtcat_apo/seed-567525_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.73,75.6,14.1,,,6.44,13.66,2.72,,,,,3.47,8.08,7.32,9.79,3.67,8.08,4.61,3.23,3.65,3.52,N/A,0.94
csk-wtcat_apo_seed-567525_sample-4_model,csk-wtcat_apo/seed-567525_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.18,73.69,14.37,,,6.37,13.66,2.69,,,,,3.43,8.08,7.36,9.82,3.67,8.02,5.0,3.3,3.52,3.53,N/A,0.93
csk-wtcat_apo_seed-587175_sample-0_model,csk-wtcat_apo/seed-587175_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.5,76.08,14.24,,,6.35,13.53,2.7,,,,,3.41,8.08,7.33,9.78,3.76,8.05,4.62,3.25,3.52,3.53,N/A,0.93
csk-wtcat_apo_seed-587175_sample-1_model,csk-wtcat_apo/seed-587175_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.9,72.4,13.7,,,6.46,13.48,2.76,,,,,3.47,8.07,7.33,9.82,3.76,8.07,4.61,3.21,3.54,3.5,N/A,0.93
csk-wtcat_apo_seed-587175_sample-2_model,csk-wtcat_apo/seed-587175_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.25,73.14,14.11,,,6.37,13.65,2.78,,,,,3.43,8.14,7.38,9.81,3.62,8.07,5.01,3.36,3.52,3.54,N/A,0.93
csk-wtcat_apo_seed-587175_sample-3_model,csk-wtcat_apo/seed-587175_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.43,67.89,13.96,,,6.45,13.65,2.81,,,,,3.48,8.07,7.3,9.78,3.82,8.08,4.45,3.18,3.67,3.52,N/A,0.94
csk-wtcat_apo_seed-587175_sample-4_model,csk-wtcat_apo/seed-587175_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.35,70.09,14.18,,,6.44,13.78,2.88,,,,,3.47,8.14,7.38,9.79,4.06,8.06,5.0,3.46,3.89,3.53,N/A,0.93
csk-wtcat_apo_seed-649741_sample-0_model,csk-wtcat_apo/seed-649741_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.33,75.13,14.81,,,6.45,13.66,2.77,,,,,3.47,8.07,7.35,9.84,3.68,8.06,4.62,3.23,3.67,3.52,N/A,0.93
csk-wtcat_apo_seed-649741_sample-1_model,csk-wtcat_apo/seed-649741_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.99,75.6,14.55,,,6.37,13.72,2.72,,,,,3.54,8.07,7.28,9.81,3.69,8.02,4.48,3.22,3.69,3.52,N/A,0.93
csk-wtcat_apo_seed-649741_sample-2_model,csk-wtcat_apo/seed-649741_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.14,74.56,14.72,,,6.45,13.58,2.71,,,,,3.46,8.1,7.31,9.8,3.87,8.02,4.58,3.16,3.71,3.54,N/A,0.93
csk-wtcat_apo_seed-649741_sample-3_model,csk-wtcat_apo/seed-649741_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.1,72.74,14.17,,,6.45,13.6,2.75,,,,,3.49,8.08,7.33,9.8,3.77,8.09,4.63,3.25,3.49,3.54,N/A,0.93
csk-wtcat_apo_seed-649741_sample-4_model,csk-wtcat_apo/seed-649741_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.29,73.5,13.81,,,6.48,13.5,2.79,,,,,3.46,8.13,7.37,9.85,3.73,8.12,4.73,3.32,3.45,3.51,N/A,0.93
csk-wtcat_apo_seed-670992_sample-0_model,csk-wtcat_apo/seed-670992_sample-0,model.cif,A,CSK-WT,Inactive (BLBminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLBminus,NTin,CTin,54.19,67.3,15.0,,,6.58,14.56,4.79,,,,,3.51,8.07,7.3,9.97,4.2,8.04,4.85,3.38,3.52,3.51,N/A,0.92
csk-wtcat_apo_seed-670992_sample-1_model,csk-wtcat_apo/seed-670992_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.57,68.75,14.31,,,6.41,13.69,2.75,,,,,3.48,8.09,7.31,9.79,3.71,8.01,4.54,3.23,4.54,3.53,N/A,0.93
csk-wtcat_apo_seed-670992_sample-2_model,csk-wtcat_apo/seed-670992_sample-2,model.cif,A,CSK-WT,Inactive (BLBminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLBminus,NTout,CTin,55.71,70.41,14.32,,,5.75,14.53,4.02,,,,,3.5,8.06,7.24,9.94,4.15,8.07,4.43,3.24,4.11,3.52,N/A,0.92
csk-wtcat_apo_seed-670992_sample-3_model,csk-wtcat_apo/seed-670992_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLBplus,NTin,CTin,58.93,33.73,15.12,,,4.49,14.13,2.95,,,,,3.48,8.06,7.33,9.95,4.2,8.14,4.91,3.37,3.95,3.5,N/A,0.92
csk-wtcat_apo_seed-670992_sample-4_model,csk-wtcat_apo/seed-670992_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.36,72.23,14.44,,,6.46,13.68,2.86,,,,,3.45,8.13,7.38,9.83,3.8,8.01,5.01,3.37,4.14,3.52,N/A,0.93
csk-wtcat_apo_seed-765635_sample-0_model,csk-wtcat_apo/seed-765635_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.65,74.32,14.81,,,6.42,13.87,3.09,,,,,3.48,8.05,7.31,9.82,4.12,8.12,4.54,3.25,3.53,3.52,N/A,0.93
csk-wtcat_apo_seed-765635_sample-1_model,csk-wtcat_apo/seed-765635_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.31,74.54,15.12,,,6.43,13.9,2.86,,,,,3.47,8.03,7.32,9.8,4.09,8.09,4.57,3.27,3.67,3.53,N/A,0.93
csk-wtcat_apo_seed-765635_sample-2_model,csk-wtcat_apo/seed-765635_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.78,74.42,14.96,,,6.4,14.12,2.73,,,,,3.49,8.05,7.36,9.84,4.16,8.11,4.91,3.42,3.57,3.51,N/A,0.93
csk-wtcat_apo_seed-765635_sample-3_model,csk-wtcat_apo/seed-765635_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.96,76.42,14.17,,,6.4,13.63,2.71,,,,,3.44,8.1,7.37,9.79,3.74,8.14,5.02,3.38,4.11,3.52,N/A,0.93
csk-wtcat_apo_seed-765635_sample-4_model,csk-wtcat_apo/seed-765635_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.91,72.64,14.65,,,6.38,14.13,2.67,,,,,3.5,8.09,7.35,9.82,4.14,8.03,4.97,3.38,3.64,3.51,N/A,0.93
csk-wtcat_apo_seed-778739_sample-0_model,csk-wtcat_apo/seed-778739_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.33,75.82,14.53,,,6.39,13.71,2.69,,,,,3.43,8.07,7.36,9.77,3.72,8.06,4.95,3.32,3.48,3.53,N/A,0.93
csk-wtcat_apo_seed-778739_sample-1_model,csk-wtcat_apo/seed-778739_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.51,73.43,14.14,,,6.38,13.67,2.74,,,,,3.5,8.15,7.38,9.81,3.72,8.12,5.01,3.29,3.45,3.53,N/A,0.93
csk-wtcat_apo_seed-778739_sample-2_model,csk-wtcat_apo/seed-778739_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.72,71.99,14.4,,,6.39,13.82,2.79,,,,,3.48,8.06,7.33,9.92,3.68,8.23,4.55,3.23,3.37,3.53,N/A,0.93
csk-wtcat_apo_seed-778739_sample-3_model,csk-wtcat_apo/seed-778739_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.79,72.65,14.78,,,6.41,13.75,2.7,,,,,3.46,8.06,7.29,9.79,3.72,8.09,4.52,3.2,3.9,3.53,N/A,0.93
csk-wtcat_apo_seed-778739_sample-4_model,csk-wtcat_apo/seed-778739_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.3,73.57,13.95,,,6.39,13.51,2.74,,,,,3.46,8.07,7.32,9.81,3.66,8.13,4.58,3.19,4.06,3.51,N/A,0.93
csk-wtcat_apo_seed-787765_sample-0_model,csk-wtcat_apo/seed-787765_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.2,72.23,15.23,,,6.38,14.05,2.93,,,,,3.45,8.1,7.36,9.91,4.14,8.21,4.98,3.42,3.6,3.52,N/A,0.93
csk-wtcat_apo_seed-787765_sample-1_model,csk-wtcat_apo/seed-787765_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.15,68.15,14.35,,,6.45,13.59,2.71,,,,,3.46,8.09,7.41,9.83,3.79,8.05,5.03,3.32,3.57,3.51,N/A,0.94
csk-wtcat_apo_seed-787765_sample-2_model,csk-wtcat_apo/seed-787765_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.33,75.7,14.63,,,6.38,13.62,2.74,,,,,3.44,8.02,7.31,9.77,3.76,8.06,4.56,3.26,4.69,3.51,N/A,0.94
csk-wtcat_apo_seed-787765_sample-3_model,csk-wtcat_apo/seed-787765_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.55,73.86,14.25,,,6.37,13.68,2.69,,,,,3.47,8.06,7.33,9.77,3.72,8.04,4.6,3.23,3.58,3.5,N/A,0.94
csk-wtcat_apo_seed-787765_sample-4_model,csk-wtcat_apo/seed-787765_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.5,76.45,14.4,,,6.39,13.67,2.88,,,,,3.46,8.06,7.33,9.79,4.07,8.09,4.7,3.29,3.7,3.52,N/A,0.93
csk-wtcat_apo_seed-8269_sample-0_model,csk-wtcat_apo/seed-8269_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.73,72.01,14.32,,,6.35,13.88,2.81,,,,,3.44,8.17,7.37,9.82,3.76,8.2,4.99,3.34,3.51,3.53,N/A,0.93
csk-wtcat_apo_seed-8269_sample-1_model,csk-wtcat_apo/seed-8269_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.22,67.37,13.72,,,6.43,13.64,2.77,,,,,3.46,8.11,7.33,9.85,3.75,8.14,4.96,3.31,5.97,3.52,N/A,0.94
csk-wtcat_apo_seed-8269_sample-2_model,csk-wtcat_apo/seed-8269_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.45,76.05,13.74,,,6.41,13.49,2.78,,,,,3.46,8.14,7.41,9.77,3.83,8.02,5.08,3.34,3.45,3.53,N/A,0.94
csk-wtcat_apo_seed-8269_sample-3_model,csk-wtcat_apo/seed-8269_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.86,76.05,14.39,,,6.41,13.54,2.76,,,,,3.46,8.07,7.35,9.76,3.84,8.03,4.63,3.22,3.61,3.54,N/A,0.93
