Simulation_ID,Condition_designed,Condition_reviewed,Macro_State
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1169050_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1381938_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1381938_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1381938_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1381938_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1381938_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1397209_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1397209_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1397209_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1397209_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1397209_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1640752_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1640752_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1640752_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 4
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1640752_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1640752_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1836205_sample-0_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 4
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1836205_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1836205_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1836205_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1836205_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-188626_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-188626_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-188626_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-188626_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 7
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-188626_sample-4_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1912430_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1912430_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1912430_sample-2_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1912430_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1912430_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1922269_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1922269_sample-1_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1922269_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1922269_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1922269_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1970551_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1970551_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1970551_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1970551_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-1970551_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-250699_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-250699_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-250699_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-250699_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-250699_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-339648_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-339648_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-339648_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-339648_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-339648_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-538125_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-538125_sample-1_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 7
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-538125_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-538125_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-538125_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-748643_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 2
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-3_model,"csk-wtcat-apo
src-wtcat-py159-holo","csk-wtcat-apo
src-wtcat-py159-holo",State 8
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-834810_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-846744_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-895624_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 7
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-925151_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 3
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 1
a-csk-wtcat-apo_b-src-wtcat-py159-holo_seed-96652_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-apo","csk-wtcat-holo
src-wtcat-py159-apo",State 5
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1013420_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1013420_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1013420_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1013420_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1133722_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1133722_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1133722_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1133722_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1133722_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1152403_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1152403_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1152403_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1152403_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1161577_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1161577_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1161577_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1161577_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1161577_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1288544_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1288544_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1288544_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1288544_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1288544_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1313767_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1313767_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1313767_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1313767_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1313767_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1445952_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1445952_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1445952_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1445952_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1445952_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1475784_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1475784_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1475784_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1475784_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1475784_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1546764_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1546764_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1546764_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1546764_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1546764_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-168561_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-168561_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-168561_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-168561_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-168561_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1945009_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1945009_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1945009_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1945009_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-1945009_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-apo_seed-336329_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-336329_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-336329_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-336329_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-336329_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-345369_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-345369_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-345369_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-345369_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
a-csk-wtcat-holo_b-src-wtcat-apo_seed-345369_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-356189_sample-0_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-356189_sample-1_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-356189_sample-2_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 1
a-csk-wtcat-holo_b-src-wtcat-apo_seed-356189_sample-3_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 3
a-csk-wtcat-holo_b-src-wtcat-apo_seed-356189_sample-4_model,"csk-wtcat-holo
src-wtcat-apo","csk-wtcat-holo
src-wtcat-apo",State 2
