Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_apo_seed-1987653_sample-3_model,csk-wtcat_apo/seed-1987653_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.9,74.44,14.4,,,6.37,13.61,2.76,,,,,3.48,8.13,7.39,9.85,3.73,8.11,5.06,3.29,3.52,3.52,N/A,0.93
csk-wtcat_apo_seed-1987653_sample-4_model,csk-wtcat_apo/seed-1987653_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.36,74.53,14.27,,,6.41,13.66,2.7,,,,,3.46,8.05,7.33,9.8,3.73,8.04,4.65,3.25,3.55,3.55,N/A,0.93
csk-wtcat_apo_seed-25902_sample-0_model,csk-wtcat_apo/seed-25902_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.31,73.21,14.27,,,6.39,13.6,2.74,,,,,3.4,8.15,7.34,9.8,3.74,8.09,5.03,3.34,3.64,3.53,N/A,0.93
csk-wtcat_apo_seed-25902_sample-1_model,csk-wtcat_apo/seed-25902_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,58.75,66.62,14.24,,,6.47,13.69,2.78,,,,,3.46,8.15,7.33,9.79,3.75,8.07,4.99,3.3,6.24,3.49,N/A,0.93
csk-wtcat_apo_seed-25902_sample-2_model,csk-wtcat_apo/seed-25902_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.1,74.32,13.44,,,6.45,13.45,2.77,,,,,3.45,8.07,7.33,9.84,3.73,8.09,4.62,3.23,3.58,3.52,N/A,0.93
csk-wtcat_apo_seed-25902_sample-3_model,csk-wtcat_apo/seed-25902_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.63,74.44,14.02,,,6.44,13.6,2.78,,,,,3.43,8.04,7.31,9.84,3.68,8.07,4.5,3.2,3.61,3.49,N/A,0.93
csk-wtcat_apo_seed-25902_sample-4_model,csk-wtcat_apo/seed-25902_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,62.06,71.93,15.48,,,6.47,14.18,3.32,,,,,3.45,7.93,7.27,9.92,4.14,8.13,4.43,3.27,3.55,3.51,N/A,0.93
csk-wtcat_apo_seed-449594_sample-0_model,csk-wtcat_apo/seed-449594_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.44,73.24,13.88,,,6.41,13.55,2.73,,,,,3.44,8.09,7.29,9.76,3.77,8.03,4.55,3.21,3.95,3.53,N/A,0.93
csk-wtcat_apo_seed-449594_sample-1_model,csk-wtcat_apo/seed-449594_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.22,73.54,14.21,,,6.42,13.64,2.73,,,,,3.46,8.08,7.3,9.82,3.71,8.09,4.53,3.18,3.63,3.53,N/A,0.93
csk-wtcat_apo_seed-449594_sample-2_model,csk-wtcat_apo/seed-449594_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.19,72.59,14.18,,,6.37,13.69,2.71,,,,,3.39,8.1,7.36,9.84,3.69,8.05,5.02,3.38,3.57,3.52,N/A,0.93
csk-wtcat_apo_seed-449594_sample-3_model,csk-wtcat_apo/seed-449594_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.32,76.47,13.82,,,6.42,13.53,2.76,,,,,3.49,8.07,7.29,9.77,3.73,8.08,4.52,3.22,3.94,3.52,N/A,0.93
csk-wtcat_apo_seed-449594_sample-4_model,csk-wtcat_apo/seed-449594_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.51,73.24,14.25,,,6.42,13.6,2.67,,,,,3.42,8.17,7.4,9.79,3.72,8.04,5.03,3.34,3.56,3.54,N/A,0.93
csk-wtcat_apo_seed-567525_sample-0_model,csk-wtcat_apo/seed-567525_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.89,74.23,14.19,,,6.34,13.81,2.81,,,,,3.44,8.05,7.3,9.79,4.06,8.1,4.59,3.28,3.51,3.53,N/A,0.93
csk-wtcat_apo_seed-567525_sample-1_model,csk-wtcat_apo/seed-567525_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.57,73.16,15.07,,,6.35,13.99,2.95,,,,,3.43,8.1,7.35,9.8,4.08,8.07,4.94,3.41,3.48,3.53,N/A,0.93
csk-wtcat_apo_seed-567525_sample-2_model,csk-wtcat_apo/seed-567525_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.96,74.53,14.58,,,6.4,13.77,2.69,,,,,3.42,8.08,7.33,9.78,3.77,8.05,4.55,3.25,4.16,3.52,N/A,0.93
csk-wtcat_apo_seed-567525_sample-3_model,csk-wtcat_apo/seed-567525_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.63,76.07,14.43,,,6.36,13.77,2.71,,,,,3.47,8.14,7.4,9.78,3.64,8.08,5.04,3.4,3.84,3.54,N/A,0.93
csk-wtcat_apo_seed-567525_sample-4_model,csk-wtcat_apo/seed-567525_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.46,73.09,14.78,,,6.4,14.07,3.11,,,,,3.42,8.16,7.35,9.84,4.1,8.15,4.99,3.38,3.48,3.53,N/A,0.93
csk-wtcat_apo_seed-587175_sample-0_model,csk-wtcat_apo/seed-587175_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.69,74.16,13.96,,,6.39,13.68,2.72,,,,,3.44,8.11,7.29,9.79,3.7,7.99,4.55,3.15,3.84,3.53,N/A,0.93
csk-wtcat_apo_seed-587175_sample-1_model,csk-wtcat_apo/seed-587175_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.71,73.23,14.42,,,6.35,13.79,2.73,,,,,3.48,8.14,7.35,9.83,3.67,8.04,5.02,3.4,3.55,3.53,N/A,0.94
csk-wtcat_apo_seed-587175_sample-2_model,csk-wtcat_apo/seed-587175_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,59.6,75.62,13.68,,,6.41,13.59,2.73,,,,,3.51,8.07,7.31,9.78,3.73,8.01,4.64,3.26,3.63,3.52,N/A,0.93
csk-wtcat_apo_seed-587175_sample-3_model,csk-wtcat_apo/seed-587175_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.29,72.04,14.12,,,6.45,13.5,2.76,,,,,3.46,8.09,7.34,9.79,3.73,8.05,4.98,3.25,4.12,3.51,N/A,0.94
csk-wtcat_apo_seed-587175_sample-4_model,csk-wtcat_apo/seed-587175_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.89,74.07,14.53,,,6.43,13.71,2.74,,,,,3.44,8.07,7.33,9.85,3.7,8.05,4.59,3.23,3.44,3.54,N/A,0.93
csk-wtcat_apo_seed-649741_sample-0_model,csk-wtcat_apo/seed-649741_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.46,72.15,14.62,,,6.39,13.64,2.81,,,,,3.46,8.08,7.32,9.8,3.69,8.06,4.62,3.27,3.63,3.52,N/A,0.93
csk-wtcat_apo_seed-649741_sample-1_model,csk-wtcat_apo/seed-649741_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.05,72.83,14.19,,,6.33,13.94,2.86,,,,,3.41,8.04,7.28,9.85,4.03,8.26,4.55,3.24,3.9,3.52,N/A,0.93
csk-wtcat_apo_seed-649741_sample-2_model,csk-wtcat_apo/seed-649741_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.84,74.69,14.21,,,6.4,13.64,2.71,,,,,3.43,8.08,7.31,9.76,3.73,8.06,4.62,3.21,3.58,3.53,N/A,0.94
csk-wtcat_apo_seed-649741_sample-3_model,csk-wtcat_apo/seed-649741_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.77,75.35,14.1,,,6.4,13.71,2.75,,,,,3.43,8.09,7.33,9.81,3.65,8.14,4.59,3.22,3.44,3.52,N/A,0.93
csk-wtcat_apo_seed-649741_sample-4_model,csk-wtcat_apo/seed-649741_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,56.69,71.29,15.37,,,6.5,14.44,3.53,,,,,3.48,8.02,7.26,9.9,4.09,7.95,4.48,3.29,3.54,3.54,N/A,0.92
csk-wtcat_apo_seed-670992_sample-0_model,csk-wtcat_apo/seed-670992_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.95,71.58,14.13,,,6.41,13.83,2.94,,,,,3.47,8.11,7.37,9.82,3.61,8.1,4.98,3.41,3.55,3.53,N/A,0.93
csk-wtcat_apo_seed-670992_sample-1_model,csk-wtcat_apo/seed-670992_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.49,74.32,14.61,,,6.34,13.82,2.75,,,,,3.47,8.12,7.36,9.82,4.08,8.08,5.0,3.34,3.44,3.53,N/A,0.94
csk-wtcat_apo_seed-670992_sample-2_model,csk-wtcat_apo/seed-670992_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.98,75.53,14.56,,,6.39,13.74,2.69,,,,,3.48,8.06,7.37,9.77,3.65,8.0,4.98,3.31,3.65,3.52,N/A,0.94
csk-wtcat_apo_seed-670992_sample-3_model,csk-wtcat_apo/seed-670992_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.17,74.49,15.15,,,6.4,13.92,2.76,,,,,3.45,8.13,7.36,9.79,4.08,8.1,5.01,3.34,3.58,3.53,N/A,0.93
csk-wtcat_apo_seed-670992_sample-4_model,csk-wtcat_apo/seed-670992_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.33,72.58,14.08,,,6.33,13.47,2.76,,,,,3.45,8.12,7.36,9.82,3.61,8.06,5.03,3.3,3.52,3.51,N/A,0.93
csk-wtcat_apo_seed-765635_sample-0_model,csk-wtcat_apo/seed-765635_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.11,74.03,14.39,,,6.39,13.69,2.78,,,,,3.47,8.09,7.37,9.77,3.71,7.94,5.01,3.36,3.67,3.54,N/A,0.93
csk-wtcat_apo_seed-765635_sample-1_model,csk-wtcat_apo/seed-765635_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.82,71.34,14.1,,,6.46,13.64,2.78,,,,,3.5,8.03,7.29,9.91,3.74,8.14,4.47,3.2,3.65,3.51,N/A,0.93
csk-wtcat_apo_seed-765635_sample-2_model,csk-wtcat_apo/seed-765635_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.12,75.19,14.14,,,6.41,13.55,2.7,,,,,3.46,8.07,7.32,9.82,3.76,8.04,4.62,3.23,3.51,3.53,N/A,0.93
csk-wtcat_apo_seed-765635_sample-3_model,csk-wtcat_apo/seed-765635_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.3,72.14,14.15,,,6.45,13.66,2.81,,,,,3.48,8.08,7.31,9.87,3.67,8.1,4.63,3.23,3.53,3.53,N/A,0.93
csk-wtcat_apo_seed-765635_sample-4_model,csk-wtcat_apo/seed-765635_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.48,74.86,13.95,,,6.46,13.67,2.74,,,,,3.49,8.11,7.38,9.82,3.75,8.05,5.0,3.37,4.03,3.56,N/A,0.93
csk-wtcat_apo_seed-778739_sample-0_model,csk-wtcat_apo/seed-778739_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.27,74.12,14.01,,,6.43,13.62,2.74,,,,,3.48,8.15,7.37,9.82,3.75,8.03,5.09,3.35,3.74,3.55,N/A,0.93
csk-wtcat_apo_seed-778739_sample-1_model,csk-wtcat_apo/seed-778739_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.67,73.59,14.78,,,6.4,13.7,2.75,,,,,3.45,8.03,7.32,9.82,3.71,8.1,4.63,3.27,4.09,3.51,N/A,0.93
csk-wtcat_apo_seed-778739_sample-2_model,csk-wtcat_apo/seed-778739_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.91,71.04,14.5,,,6.4,13.7,2.72,,,,,3.41,8.11,7.37,9.85,3.67,8.08,5.01,3.27,3.43,3.51,N/A,0.94
csk-wtcat_apo_seed-778739_sample-3_model,csk-wtcat_apo/seed-778739_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.08,76.25,14.39,,,6.36,13.6,2.71,,,,,3.48,8.08,7.32,9.8,3.78,8.04,4.63,3.21,3.68,3.54,N/A,0.93
csk-wtcat_apo_seed-778739_sample-4_model,csk-wtcat_apo/seed-778739_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.5,75.99,14.19,,,6.39,13.53,2.7,,,,,3.43,8.07,7.39,9.76,3.8,8.02,5.04,3.29,3.09,3.5,N/A,0.93
csk-wtcat_apo_seed-787765_sample-0_model,csk-wtcat_apo/seed-787765_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.18,72.15,14.66,,,6.36,13.84,2.79,,,,,3.46,8.03,7.32,9.78,4.07,8.06,4.55,3.29,3.5,3.5,N/A,0.93
csk-wtcat_apo_seed-787765_sample-1_model,csk-wtcat_apo/seed-787765_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.31,75.33,14.6,,,6.45,13.55,2.66,,,,,3.45,8.05,7.41,9.78,3.74,7.97,4.96,3.33,3.58,3.51,N/A,0.93
csk-wtcat_apo_seed-787765_sample-2_model,csk-wtcat_apo/seed-787765_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.99,75.86,14.15,,,6.37,13.63,2.75,,,,,3.45,8.05,7.32,9.8,3.68,8.13,4.61,3.2,3.51,3.52,N/A,0.93
csk-wtcat_apo_seed-787765_sample-3_model,csk-wtcat_apo/seed-787765_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.22,75.72,14.83,,,6.38,13.8,2.76,,,,,3.49,8.14,7.35,9.77,3.85,8.11,4.99,3.4,3.61,3.56,N/A,0.93
csk-wtcat_apo_seed-787765_sample-4_model,csk-wtcat_apo/seed-787765_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.2,73.08,14.39,,,6.42,13.58,2.74,,,,,3.45,8.04,7.33,9.77,3.73,8.02,4.62,3.26,3.57,3.52,N/A,0.93
csk-wtcat_apo_seed-8269_sample-0_model,csk-wtcat_apo/seed-8269_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.25,75.17,14.39,,,6.46,13.67,2.7,,,,,3.4,8.08,7.33,9.81,3.78,8.03,4.63,3.23,4.17,3.54,N/A,0.94
csk-wtcat_apo_seed-8269_sample-1_model,csk-wtcat_apo/seed-8269_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.87,73.13,15.1,,,6.4,14.17,3.32,,,,,3.46,8.06,7.28,9.9,4.17,8.26,4.52,3.26,3.94,3.55,N/A,0.93
csk-wtcat_apo_seed-8269_sample-2_model,csk-wtcat_apo/seed-8269_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.23,74.61,14.34,,,6.4,13.72,2.69,,,,,3.45,8.05,7.35,9.83,3.73,8.07,4.56,3.23,3.59,3.55,N/A,0.93
csk-wtcat_apo_seed-8269_sample-3_model,csk-wtcat_apo/seed-8269_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,60.36,76.28,13.73,,,6.39,13.36,2.78,,,,,3.47,8.06,7.33,9.77,3.79,8.05,4.65,3.15,2.75,3.53,N/A,0.93
csk-wtcat_apo_seed-8269_sample-4_model,csk-wtcat_apo/seed-8269_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,No Ligand,In,Packed,DFGin,BLAminus,NTin,CTin,61.45,75.91,14.01,,,6.41,13.67,2.7,,,,,3.48,8.06,7.33,9.82,3.72,8.12,4.62,3.22,4.04,3.54,N/A,0.93
csk-wtcat_holo_seed-1010778_sample-0_model,csk-wtcat_holo/seed-1010778_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.82,76.45,15.43,11.09,129.35,7.26,13.9,16.1,4.38,1.97,2.92,3.3,3.47,4.08,7.08,9.96,4.14,8.8,3.88,3.82,3.41,3.57,0.94,0.91
csk-wtcat_holo_seed-1010778_sample-1_model,csk-wtcat_holo/seed-1010778_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,49.33,58.66,14.09,10.14,127.61,5.18,12.76,15.5,4.5,1.96,2.61,3.41,3.51,4.12,6.98,9.73,4.33,8.65,3.96,3.58,3.26,3.53,0.94,0.91
csk-wtcat_holo_seed-1010778_sample-2_model,csk-wtcat_holo/seed-1010778_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.79,25.22,14.49,10.56,128.42,5.86,13.38,15.42,3.75,1.98,2.88,3.29,3.44,4.17,7.02,10.18,4.23,9.53,3.84,3.62,3.46,3.53,0.94,0.91
csk-wtcat_holo_seed-1010778_sample-3_model,csk-wtcat_holo/seed-1010778_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.55,21.32,13.87,10.65,130.88,5.46,13.27,13.6,3.5,1.89,2.61,3.28,3.58,4.09,7.06,10.22,4.12,9.48,3.96,3.64,3.29,3.63,0.93,0.9
csk-wtcat_holo_seed-1010778_sample-4_model,csk-wtcat_holo/seed-1010778_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,66.62,86.65,12.43,9.91,114.31,6.3,13.58,16.63,3.85,1.89,2.86,2.85,3.55,3.96,7.08,10.0,4.3,9.15,4.35,3.62,3.18,3.6,0.94,0.91
csk-wtcat_holo_seed-1036017_sample-0_model,csk-wtcat_holo/seed-1036017_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.76,80.26,14.65,10.67,132.4,7.38,14.37,16.64,4.45,2.37,2.6,3.31,3.59,4.11,7.09,10.14,4.2,8.93,4.45,3.72,3.4,3.73,0.95,0.92
csk-wtcat_holo_seed-1036017_sample-1_model,csk-wtcat_holo/seed-1036017_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.58,50.33,14.74,10.98,131.66,5.79,13.69,16.59,3.63,1.92,2.8,3.25,3.55,4.06,7.07,10.0,4.12,8.52,3.89,3.72,3.29,3.64,0.95,0.92
csk-wtcat_holo_seed-1036017_sample-2_model,csk-wtcat_holo/seed-1036017_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.31,20.21,13.64,10.56,125.83,5.52,13.27,13.5,3.33,1.94,2.65,3.14,3.57,4.11,7.11,10.23,4.12,9.56,3.96,3.61,3.38,3.62,0.94,0.91
csk-wtcat_holo_seed-1036017_sample-3_model,csk-wtcat_holo/seed-1036017_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,51.2,50.55,15.06,11.03,130.59,5.59,13.38,14.38,3.89,1.95,2.7,3.26,3.55,4.05,7.1,10.07,4.16,8.68,3.89,3.62,3.43,3.54,0.95,0.91
csk-wtcat_holo_seed-1036017_sample-4_model,csk-wtcat_holo/seed-1036017_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,61.4,22.19,14.34,10.78,128.45,6.03,13.49,17.16,3.38,2.02,2.86,3.26,3.5,4.02,7.2,10.19,4.18,9.56,3.95,3.59,3.54,3.57,0.94,0.91
csk-wtcat_holo_seed-1063242_sample-0_model,csk-wtcat_holo/seed-1063242_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,70.6,94.7,14.68,10.98,130.33,6.44,13.63,13.89,3.38,2.96,2.52,3.3,3.51,4.11,7.13,10.09,4.09,9.09,3.93,3.55,3.42,3.59,0.95,0.91
csk-wtcat_holo_seed-1063242_sample-1_model,csk-wtcat_holo/seed-1063242_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.81,42.34,14.69,10.89,129.55,5.9,13.39,14.23,3.61,1.91,2.78,3.3,3.51,4.05,7.09,10.08,4.13,8.8,3.78,3.73,3.46,3.52,0.95,0.91
csk-wtcat_holo_seed-1063242_sample-2_model,csk-wtcat_holo/seed-1063242_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.6,50.0,14.92,11.06,129.87,5.31,13.2,16.76,3.75,1.83,2.54,3.25,3.47,4.14,7.12,9.97,4.15,8.84,3.83,3.83,3.44,3.48,0.95,0.91
csk-wtcat_holo_seed-1063242_sample-3_model,csk-wtcat_holo/seed-1063242_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,54.4,38.94,14.84,11.16,130.19,5.13,13.28,16.9,3.71,2.16,2.92,3.35,3.48,4.22,6.98,10.14,4.15,9.58,3.85,3.62,3.41,3.52,0.95,0.92
csk-wtcat_holo_seed-1063242_sample-4_model,csk-wtcat_holo/seed-1063242_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.86,25.19,14.15,10.63,130.37,5.64,13.69,14.71,3.17,2.08,2.95,3.28,3.53,4.15,7.04,10.23,4.08,9.52,3.92,3.69,3.39,3.49,0.94,0.92
csk-wtcat_holo_seed-1077057_sample-0_model,csk-wtcat_holo/seed-1077057_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,60.54,20.46,13.59,10.55,121.92,5.41,13.23,15.15,3.99,2.04,2.94,3.2,3.55,4.12,7.18,10.26,4.16,9.52,3.94,3.65,3.19,3.61,0.94,0.91
